1,-0.145833719856161,-0.081176807379038,-0.0722305194651088,-0.101223738012536,-0.132313321476368,-0.128465032948445,-0.130383061998623
-0.145833719856161,1,-0.103633397314278,-0.117500140397008,-0.120108434483954,-0.108087122893458,-0.0417855531202085,-0.131213837729855
-0.081176807379038,-0.103633397314278,1,-0.0882264574614278,-0.147363391705806,-0.137530633732502,-0.11023582802913,-0.0982405527112829
-0.0722305194651088,-0.117500140397008,-0.0882264574614278,1,-0.0836401258356272,-0.13344060207612,-0.0695577845895017,-0.085542164796859
-0.101223738012536,-0.120108434483954,-0.147363391705806,-0.0836401258356272,1,-0.143625932841736,-0.0549820703345933,-0.124772189516109
-0.132313321476368,-0.108087122893458,-0.137530633732502,-0.13344060207612,-0.143625932841736,1,-0.108316387244191,-0.0514132625315026
-0.128465032948445,-0.0417855531202085,-0.11023582802913,-0.0695577845895017,-0.0549820703345933,-0.108316387244191,1,-0.112832463506889
-0.130383061998623,-0.131213837729855,-0.0982405527112829,-0.085542164796859,-0.124772189516109,-0.0514132625315026,-0.112832463506889,1
